Actual,xgboost,linear,l1,l2,poly2,poly3,regtree,forest
2378.0,2420.5012,2608.3955559683964,2679.661567834304,2743.3946658119403,2270.8264306526107,2429.9105224609375,2420.5,2419.2744603174606
3216.0,3165.333,3172.3325280494737,3200.9445618446425,3211.129678097771,2997.3923730207607,3075.01806640625,3165.3333333333335,3166.2212142857147
1672.0,1525.0062,1412.2717977571028,1379.917870436415,1360.5756508349823,1523.1474263503915,1578.8887939453125,1525.0,1529.5740714285719
3905.0,4735.741,4742.959657458272,4755.153927001946,4759.29371278355,4321.991996747209,3850.2171630859375,4736.0,4370.0822499999995
1851.0,1863.3212,1867.8572220238657,1840.1903061628518,1829.7723540594025,1890.4543020127458,1879.8310546875,1863.3333333333333,1863.517191336441
3233.0,3176.117,3297.264046415714,3380.251991506593,3420.8666464272937,3270.658826990839,3119.4112548828125,3176.125,3171.786694858247
2292.0,2276.3337,2126.975209953027,2149.948713108286,2156.1227970189266,2254.124096912914,2280.2952880859375,2276.3333333333335,2280.3180714285713
1943.0,2016.3877,2323.4426462906285,2300.462741889288,2298.9690572838226,2069.5602255298,2279.65966796875,2003.375,2004.3440451215452
4056.0,4735.741,4742.959657458272,4755.153927001946,4759.29371278355,4321.991996747209,3850.2171630859375,4736.0,4370.0822499999995
4174.0,4173.2915,4222.872150674175,4207.371594686532,4197.443985311642,4407.889545782324,4218.1202392578125,4173.285714285715,4174.079223304473
2009.0,2003.3677,2393.127033336217,2343.4038225837958,2322.9295076663384,1948.0029896293418,1989.0887451171875,2003.375,2004.3440451215452
2934.0,2921.431,3038.1460584865526,3070.493584561158,3094.5162034677687,3040.8724699280865,3055.9805908203125,2937.714285714286,2924.7218871961372
3801.0,3722.944,3743.0462062050246,3745.4857433259613,3750.223988001145,3659.756753907699,4041.958251953125,3721.3333333333335,3693.835064935064
2458.0,2373.4001,2690.0476668568954,2730.624681797469,2766.2179856291086,2487.3305408575543,2551.0316162109375,2373.4,2373.7551998556996
4934.0,4997.504,4971.8154833457975,4946.214573433911,4893.533200837223,4843.333769773075,5056.677001953125,4997.5,4996.996682539683
5784.0,5416.4995,5408.202789245057,5388.928014370101,5348.887254828894,5552.729367515334,5303.0364990234375,5416.5,5408.565454920081
3181.0,3197.7495,3304.063902005102,3385.8485089004835,3417.070777084885,3289.355537403535,3042.0238037109375,3197.75,3197.9717250168137
3204.0,3197.7495,3304.063902005102,3385.8485089004835,3417.070777084885,3289.355537403535,3042.0238037109375,3197.75,3197.9717250168137
2689.0,2706.0083,2572.1215865871527,2555.806106892459,2556.1666321472603,2684.014205208485,2700.5838623046875,2706.0,2700.857000000001
3790.0,3721.333,3652.9342424302195,3680.768653497905,3713.575040806799,3743.9484368530248,3788.622802734375,3721.3333333333335,3693.2241558441556
4734.0,5015.6655,4881.703519570992,4881.4974836058545,4856.884253642877,4898.334291250983,5242.15380859375,5015.666666666667,5019.860187590186
7263.0,7154.4985,6805.618479261335,6755.142809419359,6715.402836998196,7212.798524597631,7142.76806640625,7154.5,7121.263746669995
5412.0,5416.4995,5408.202789245057,5388.928014370101,5348.887254828894,5552.729367515334,5303.0364990234375,5416.5,5408.565454920081
4327.0,3932.8108,4792.889054946518,4775.242290522442,4759.134884910824,4203.599652563935,3953.757568359375,3932.8,3925.518538059163
2018.0,2002.2461,2364.083542542603,2316.270442159389,2309.466331471064,1933.8423917596956,1944.00146484375,2002.25,2005.5065567517286
3122.0,2975.6091,2918.396928711605,2933.802458000592,2974.8717389445856,3020.504194134439,3012.9866943359375,2975.6,2971.0618030303035
2288.0,2275.677,2135.7342806878914,2113.0926659562692,2100.812578155588,2215.8114533618937,2007.375,2275.6666666666665,2276.257721611721
1608.0,1589.8309,1491.3089307440841,1430.8435602870095,1398.7582234877218,1618.505056272028,1622.424560546875,1589.8333333333333,1591.080962121212
2753.0,2706.0083,2572.1215865871527,2555.806106892459,2556.1666321472603,2684.014205208485,2700.5838623046875,2706.0,2700.857000000001
2928.0,2975.6091,2918.396928711605,2933.802458000592,2974.8717389445856,3020.504194134439,3012.9866943359375,2975.6,2971.0618030303035
6119.0,5301.9824,5229.276360845777,5217.955731458632,5214.488938902497,5095.909939893158,5748.4720458984375,5302.0,5317.544111971361
1766.0,1779.0443,1927.6962366433436,1873.5570012231992,1854.112277479394,1890.2351228784391,1834.939453125,1779.0,1792.6007261904765
4922.0,4997.504,4971.8154833457975,4946.214573433911,4893.533200837223,4843.333769773075,5056.677001953125,4997.5,4996.996682539683
2879.0,2784.4475,2570.8240874368203,2597.3442101478113,2617.2670536849646,2745.065540610827,2774.2918701171875,2784.4444444444443,2790.3726268176265
4404.0,4399.898,4118.243877090928,4129.006691271316,4143.555023289567,4539.175938030487,4279.859375,4400.0,4286.9366020368525
3772.0,3755.4006,3830.5631716791686,3893.2790396647297,3909.073778270901,3664.687983592419,3859.475830078125,3755.4,3750.7681139375322
