CDSCode,County,District,School,City,Charter,Virtual,Magnet,Latitude,Longitude,Public Yes/No,Percent,M1,M2,M3,M4,M5,M6,M7,F1,F2,F3,F4,F5,F6,F7
30665973031853.0,Orange,Newport-Mesa Unified,Costa Mesa High,Costa Mesa,N,Y,N,33.670975,-117.90764,Y,0.666,0.0010834236186348,0.0390032502708559,0.0059588299024918,0.0070422535211267,0.3228602383531961,0.0075839653304442,0.1370530877573131,0.0010834236186348,0.028169014084507,0.0048754062838569,0.0065005417118093,0.3147345612134344,0.0081256771397616,0.1007583965330444
30665973032000.0,Orange,Newport-Mesa Unified,Estancia High,Costa Mesa,N,Y,N,33.659962,-117.93377,Y,0.722,0.0007692307692307,0.0084615384615384,0.0069230769230769,0.0061538461538461,0.3969230769230769,0.0046153846153846,0.1053846153846153,0.0015384615384615,0.0069230769230769,0.003076923076923,0.0061538461538461,0.3638461538461538,0.0023076923076923,0.0807692307692307
30665973034907.0,Orange,Newport-Mesa Unified,Back Bay High,Costa Mesa,N,Y,N,33.653297,-117.89004,Y,0.739,0.0069444444444444,0.0,0.0208333333333333,0.0069444444444444,0.4791666666666667,0.0347222222222222,0.1388888888888889,0.0,0.0,0.0,0.0,0.2291666666666666,0.0069444444444444,0.0555555555555555
30665973035045.0,Orange,Newport-Mesa Unified,Newport Harbor High,Newport Beach,N,Y,N,33.623857,-117.91321,Y,0.349,0.0012615643397813,0.0105130361648444,0.0016820857863751,0.0029436501261564,0.1774600504625736,0.0029436501261564,0.3086627417998318,0.0016820857863751,0.0142977291841883,0.0008410428931875,0.0029436501261564,0.1757779646761985,0.0042052144659377,0.2792262405382674
30666210114769.0,Orange,Orange Unified,OUSD Community Day,Orange,N,N,N,33.786145,-117.82713,Y,0.656,0.0,0.0434782608695652,0.0,0.0,0.5652173913043478,0.0,0.1739130434782608,0.0,0.0,0.0,0.0,0.1739130434782608,0.0,0.0
30666213030046.0,Orange,Orange Unified,Canyon High,Anaheim,N,Y,N,33.847914,-117.79000,Y,0.105,0.0,0.0959684487291849,0.0013146362839614,0.0184049079754601,0.1069237510955302,0.0096406660823838,0.2690622261174408,0.0008764241893076,0.0959684487291849,0.0030674846625766,0.0184049079754601,0.0994741454864154,0.0087642418930762,0.2344434706397896
30666213031952.0,Orange,Orange Unified,El Modena High,Orange,N,Y,N,33.791417,-117.81251,Y,0.426,0.0004780114722753,0.0334608030592734,0.0,0.0095602294455066,0.3207456978967495,0.0095602294455066,0.1333652007648183,0.0019120458891013,0.02151051625239,0.0009560229445506,0.010038240917782,0.3164435946462715,0.0066921606118546,0.1209369024856596
30666213035409.0,Orange,Orange Unified,Orange High,Orange,N,Y,N,33.796223,-117.84872,Y,0.74,0.0005521811154058,0.0215350635008282,0.0022087244616234,0.007178354500276,0.4378796245168415,0.0099392600773053,0.0314743235781336,0.0011043622308117,0.0182219768083931,0.0,0.0055218111540585,0.4224185532854776,0.0044174489232468,0.0309221424627277
30666213035748.0,Orange,Orange Unified,Richland Continuation High,Orange,N,N,N,33.797443,-117.85519,Y,0.631,0.0,0.0,0.0,0.0076923076923076,0.5538461538461539,0.0153846153846153,0.0884615384615384,0.0,0.0076923076923076,0.0038461538461538,0.0038461538461538,0.2538461538461538,0.0076923076923076,0.0461538461538461
30666213038098.0,Orange,Orange Unified,Villa Park High,Villa Park,N,Y,N,33.817759,-117.81777,Y,0.279,0.0008233841086867,0.053931659118979,0.0057636887608069,0.0127624536846438,0.2223137093454096,0.0098806093042404,0.2079044874433923,0.0016467682173734,0.0498147385755454,0.0032935364347468,0.0090572251955537,0.2013174145738987,0.0053519967064635,0.1918484973240016
30666470119404.0,Orange,Placentia-Yorba Linda Unified,Yorba Linda High,Yorba Linda,N,Y,Y,33.899211,-117.78732,Y,0.106,0.0011273957158962,0.0896279594137542,0.0005636978579481,0.0157835400225479,0.0851183765501691,0.0107102593010146,0.2993235625704622,0.0011273957158962,0.0980834272829763,0.0011273957158962,0.0056369785794813,0.0760992108229988,0.0033821871476888,0.282412626832018
30666473030053.0,Orange,Placentia-Yorba Linda Unified,Esperanza High,Anaheim,N,Y,Y,33.868186,-117.80429,Y,0.189,0.0005903187721369,0.037780401416765,0.0005903187721369,0.0076741440377804,0.1458087367178276,0.0076741440377804,0.3063754427390791,0.0005903187721369,0.0395513577331759,0.0,0.0100354191263282,0.1269185360094451,0.0088547815820543,0.2857142857142857
30666473031929.0,Orange,Placentia-Yorba Linda Unified,El Dorado High,Placentia,N,Y,Y,33.892000,-117.85621,Y,0.207,0.0,0.0533678756476683,0.0015544041450777,0.0077720207253886,0.1689119170984456,0.0056994818652849,0.261139896373057,0.0015544041450777,0.0435233160621761,0.0020725388601036,0.0072538860103626,0.149740932642487,0.0077720207253886,0.2595854922279793
30666473031945.0,Orange,Placentia-Yorba Linda Unified,El Camino Real Continuation High,Placentia,N,Y,N,33.868222,-117.83811,Y,0.663,0.0,0.010752688172043,0.0,0.0,0.3763440860215054,0.0161290322580645,0.1720430107526881,0.0,0.0053763440860215,0.0,0.0,0.3279569892473118,0.0161290322580645,0.0698924731182795
30666473038023.0,Orange,Placentia-Yorba Linda Unified,Valencia High,Placentia,N,Y,Y,33.875951,-117.86928,Y,0.548,0.001078360891445,0.0988497483824586,0.0014378145219266,0.0104241552839683,0.313803019410496,0.0061107117181883,0.0898634076204169,0.001078360891445,0.0794392523364486,0.00215672178289,0.0147375988497483,0.2828900071890726,0.0093457943925233,0.0708123652048885
30666700106567.0,Orange,Santa Ana Unified,Nova Academy Early College High,Santa Ana,Y,N,N,33.747652,-117.87308,Y,0.856,0.0023419203747072,0.0046838407494145,0.0,0.0023419203747072,0.4028103044496487,0.0,0.0070257611241217,0.0046838407494145,0.0023419203747072,0.0,0.0,0.5456674473067916,0.0070257611241217,0.0140515222482435
30666700108365.0,Orange,Santa Ana Unified,Segerstrom High,Santa Ana,N,N,N,33.700102,-117.89828,Y,0.889,0.0,0.0357289527720739,0.0004106776180698,0.0028747433264887,0.4234086242299795,0.0028747433264887,0.0073921971252566,0.0004106776180698,0.0324435318275154,0.0008213552361396,0.0036960985626283,0.4718685831622176,0.0045174537987679,0.006570841889117
30666700114736.0,Orange,Santa Ana Unified,Hector G. Godinez,Santa Ana,N,N,N,33.723465,-117.90782,Y,0.955,0.0003881987577639,0.0058229813664596,0.0,0.0003881987577639,0.4763198757763975,0.0007763975155279,0.0034937888198757,0.0015527950310559,0.0054347826086956,0.0,0.0003881987577639,0.5019409937888198,0.0007763975155279,0.0023291925465838
30666703030475.0,Orange,Santa Ana Unified,Cesar E. Chavez High,Santa Ana,N,N,N,33.718531,-117.86659,Y,0.952,0.0,0.0033557046979865,0.0,0.0,0.5973154362416108,0.0,0.0100671140939597,0.0,0.0,0.0067114093959731,0.0,0.3791946308724832,0.0,0.0033557046979865
30666703030491.0,Orange,Santa Ana Unified,Century High,Santa Ana,N,N,N,33.730209,-117.85036,Y,0.963,0.0016322089227421,0.0087051142546245,0.0,0.000544069640914,0.47170837867247,0.0,0.0038084874863982,0.0,0.0076169749727965,0.001088139281828,0.000544069640914,0.499455930359086,0.000544069640914,0.0032644178454842
30666703030608.0,Orange,Santa Ana Unified,Middle College High,Santa Ana,N,N,N,33.759971,-117.88833,Y,0.952,0.0,0.0203488372093023,0.0,0.0,0.4098837209302325,0.0,0.0087209302325581,0.0,0.0087209302325581,0.0,0.0,0.5494186046511628,0.0,0.002906976744186
30666703034998.0,Orange,Santa Ana Unified,Lorin Griset Academy,Santa Ana,N,N,N,33.734469,-117.89444,Y,0.938,0.0,0.0030674846625766,0.0,0.0,0.6503067484662577,0.0,0.00920245398773,0.0,0.0030674846625766,0.0,0.0,0.3282208588957055,0.0030674846625766,0.0
30666703035821.0,Orange,Santa Ana Unified,Saddleback High,Santa Ana,N,N,N,33.709117,-117.87677,Y,0.944,0.0,0.0128126906650396,0.0012202562538133,0.0030506406345332,0.4832214765100671,0.0018303843807199,0.0085417937766931,0.0012202562538133,0.0085417937766931,0.0,0.0018303843807199,0.4612568639414277,0.0012202562538133,0.010372178157413
30666703036357.0,Orange,Santa Ana Unified,Santa Ana High,Santa Ana,N,N,N,33.744416,-117.87467,Y,0.96,0.0006997900629811,0.0017494751574527,0.0003498950314905,0.0017494751574527,0.4891532540237928,0.0,0.0031490552834149,0.0006997900629811,0.0017494751574527,0.0003498950314905,0.0006997900629811,0.4954513645906228,0.0006997900629811,0.0013995801259622
30666703036456.0,Orange,Santa Ana Unified,Valley High,Santa Ana,N,N,N,33.723716,-117.90130,Y,0.945,0.0,0.0090744101633393,0.0004537205081669,0.0004537205081669,0.4968239564428312,0.0013611615245009,0.0022686025408348,0.0009074410163339,0.0095281306715063,0.0004537205081669,0.0009074410163339,0.4732304900181488,0.0004537205081669,0.0022686025408348
30666706115133.0,Orange,Santa Ana Unified,REACH Academy,Santa Ana,N,N,N,33.747472,-117.88864,Y,0.935,0.0,0.0,0.0,0.0,0.8064516129032258,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.0,0.0
30736353030061.0,Orange,Saddleback Valley Unified,El Toro High,Lake Forest,N,Y,Y,33.635823,-117.68933,Y,0.238,0.0016090104585679,0.0426387771520514,0.0008045052292839,0.0205148833467417,0.163716814159292,0.0108608205953338,0.2377312952534191,0.0008045052292839,0.0374094931617055,0.0008045052292839,0.0217216411906677,0.1697506033789219,0.0108608205953338,0.2248592115848753
30736353030079.0,Orange,Saddleback Valley Unified,Silverado High,Mission Viejo,N,Y,N,33.621377,-117.68326,Y,0.405,0.0,0.0049751243781094,0.0,0.0099502487562189,0.4029850746268656,0.0298507462686567,0.1990049751243781,0.0,0.0049751243781094,0.0,0.0,0.1840796019900497,0.0049751243781094,0.0945273631840796
30736353030244.0,Orange,Saddleback Valley Unified,Laguna Hills High,Laguna Hills,N,Y,Y,33.594318,-117.70108,Y,0.29,0.0012453300124533,0.037359900373599,0.0006226650062266,0.0242839352428393,0.1948941469489414,0.0074719800747198,0.2023661270236612,0.0012453300124533,0.0267745952677459,0.0006226650062266,0.0211706102117061,0.2092154420921544,0.0074719800747198,0.2092154420921544
30736353030392.0,Orange,Saddleback Valley Unified,Trabuco Hills High,Mission Viejo,N,Y,Y,33.654460,-117.65134,Y,0.141,0.0003519887363604,0.0401267159450897,0.0017599436818021,0.0214713129179866,0.1189721928898275,0.0087997184090109,0.3069341781063006,0.0014079549454417,0.0376627947905667,0.0,0.019359380499824,0.1182682154171066,0.0073917634635691,0.2530799014431538
30736353034956.0,Orange,Saddleback Valley Unified,Mission Viejo High,Mission Viejo,N,Y,Y,33.599393,-117.67182,Y,0.195,0.0008605851979345,0.03184165232358,0.0043029259896729,0.0197934595524956,0.1540447504302926,0.0077452667814113,0.2753872633390705,0.0008605851979345,0.0258175559380378,0.0017211703958691,0.0103270223752151,0.1376936316695352,0.0064543889845094,0.2715146299483649
30736356089510.0,Orange,Saddleback Valley Unified,Esperanza Education Center,Mission Viejo,N,N,N,33.596999,-117.66747,Y,0.357,0.0,0.036697247706422,0.0,0.0091743119266055,0.1834862385321101,0.018348623853211,0.3302752293577982,0.0,0.018348623853211,0.0091743119266055,0.0,0.073394495412844,0.0,0.2935779816513761
30736430102871.0,Orange,Tustin Unified,Arnold O. Beckman High,Irvine,N,Y,Y,33.718710,-117.78076,Y,0.235,0.001736714136853,0.1820076415422021,0.001736714136853,0.0163251128864188,0.1163598471691559,0.0097255991663772,0.1622091003820771,0.0006946856547412,0.1910385550538381,0.0010420284821118,0.0131990274400833,0.1139284473775616,0.0114623133032302,0.1427579020493226
30736433032109.0,Orange,Tustin Unified,Foothill High,Santa Ana,N,Y,N,33.765927,-117.79929,Y,0.275,0.0007889546351084,0.029585798816568,0.0011834319526627,0.0071005917159763,0.2055226824457593,0.0035502958579881,0.2319526627218935,0.0027613412228796,0.0315581854043392,0.0007889546351084,0.0086785009861932,0.2213017751479289,0.0071005917159763,0.2232741617357002
30736433032919.0,Orange,Tustin Unified,Hillview High (Continuation),Tustin,N,Y,N,33.734658,-117.80975,Y,0.761,0.0054644808743169,0.0218579234972677,0.0,0.0054644808743169,0.5081967213114754,0.0163934426229508,0.1092896174863388,0.0054644808743169,0.0054644808743169,0.0,0.0,0.273224043715847,0.0109289617486338,0.0382513661202185
30736433037553.0,Orange,Tustin Unified,Tustin High,Tustin,N,Y,N,33.735057,-117.81658,Y,0.688,0.0012953367875647,0.025474956822107,0.0043177892918825,0.0116580310880829,0.4011226252158895,0.0116580310880829,0.0556994818652849,0.0008635578583765,0.0207253886010362,0.0047495682210708,0.0094991364421416,0.3734887737478411,0.0146804835924006,0.0513816925734024
30736500116046.0,Orange,Irvine Unified,Irvine Adult Transition Programs,Irvine,N,N,N,33.681160,-117.80634,Y,0.0,0.0,0.275,0.0,0.0375,0.075,0.0,0.25,0.0,0.0625,0.0,0.0,0.0375,0.0125,0.1625
30736500133405.0,Orange,Irvine Unified,Portola High,Irvine,N,N,N,33.683947,-117.79469,Y,0.109,0.0025252525252525,0.3813131313131313,0.0,0.0126262626262626,0.0429292929292929,0.0101010101010101,0.1414141414141414,0.0,0.2196969696969697,0.0025252525252525,0.0126262626262626,0.0353535353535353,0.0025252525252525,0.0934343434343434
30736503030129.0,Orange,Irvine Unified,Creekside High,Irvine,N,N,N,33.687768,-117.81716,Y,0.547,0.0,0.053763440860215,0.0,0.0,0.2688172043010752,0.032258064516129,0.2258064516129032,0.0,0.021505376344086,0.0,0.021505376344086,0.1397849462365591,0.075268817204301,0.1182795698924731
30736503030152.0,Orange,Irvine Unified,Irvine High,Irvine,N,N,N,33.701535,-117.78289,Y,0.226,0.0019351717464925,0.2331881954523464,0.0029027576197387,0.0212868892114175,0.0595065312046444,0.0149975810353168,0.1523947750362844,0.0004837929366231,0.2612481857764877,0.0029027576197387,0.0217706821480406,0.058055152394775,0.0135462022254475,0.1267537493952588
30736503030285.0,Orange,Irvine Unified,Woodbridge High,Irvine,N,N,N,33.677880,-117.80572,Y,0.18,0.0020283975659229,0.1906693711967545,0.0020283975659229,0.0182555780933062,0.0640973630831643,0.0141987829614604,0.2174442190669371,0.0008113590263691,0.1724137931034483,0.0008113590263691,0.01947261663286,0.0425963488843813,0.00973630831643,0.1963488843813387
30736503030657.0,Orange,Irvine Unified,Northwood High,Irvine,N,N,N,33.729281,-117.75127,Y,0.0781,0.0026821636119803,0.2700044702726866,0.0008940545373267,0.0160929816718819,0.0411265087170317,0.0093875726419311,0.1358962896736701,0.0013410818059901,0.2767098793026374,0.0013410818059901,0.0134108180599016,0.0348681269557443,0.0053643272239606,0.1528833258828788
30736503035102.0,Orange,Irvine Unified,University High,Irvine,N,N,N,33.650650,-117.82212,Y,0.17,0.0011727912431587,0.2564503518373729,0.0015637216575449,0.0113369820172009,0.0418295543393276,0.0109460516028147,0.17982799061767,0.0011727912431587,0.2126661454261141,0.0007818608287724,0.0156372165754495,0.0422204847537138,0.0113369820172009,0.1673182173573104
30739243033917.0,Orange,Los Alamitos Unified,Los Alamitos High,Los Alamitos,N,Y,N,33.810366,-118.06868,Y,0.121,0.0009273570324574,0.0559505409582689,0.0037094281298299,0.0142194744976816,0.119629057187017,0.0157650695517774,0.2451313755795981,0.0015455950540958,0.0537867078825347,0.0030911901081916,0.0231839258114374,0.1236476043276661,0.0191653786707882,0.2646058732612055
30741043095015.0,Orange,North Orange County ROP-Adult,North Orange County ROP,Anaheim,N,N,N,33.836581,-117.95016,Y,0.0,,,,,,,,,,,,,,
30741123095023.0,Orange,College and Career Advantage,College and Career Advantage,San Juan Capistrano,N,N,N,33.479832,-117.67003,Y,0.0,,,,,,,,,,,,,,
30741203095031.0,Orange,Coastline ROP,Coastline ROP,Costa Mesa,N,N,N,33.671540,-117.89834,Y,0.0,,,,,,,,,,,,,,
30742523095049.0,Orange,Central Orange County CTE Partnership (CTEp),Central Orange County CTE Partnership (CTEp),Costa Mesa,N,N,N,33.667990,-117.88003,Y,0.0,,,,,,,,,,,,,,
31103143130101.0,Placer,Placer County Office of Education,Placer County Court Schools,Auburn,N,Y,N,38.906665,-121.08235,Y,1.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.4285714285714285,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714
31103143130259.0,Placer,Placer County Office of Education,Placer County Community Schools,Auburn,N,Y,N,38.906665,-121.08235,Y,1.0,0.0277777777777777,0.0,0.0,0.0,0.3611111111111111,0.0,0.1944444444444444,0.0,0.0,0.0,0.0,0.3055555555555556,0.0277777777777777,0.0833333333333333
31668940102293.0,Placer,Placer Union High,Foresthill High,Foresthill,N,Y,N,39.015679,-120.83625,Y,0.331,0.01,0.0,0.0,0.0,0.11,0.005,0.395,0.01,0.0,0.0,0.0,0.02,0.0,0.375
31668940138081.0,Placer,Placer Union High,Maidu Virtual Charter Academy,Foresthill,Y,Y,N,39.017483,-120.83441,Y,0.338,,,,,,,,,,,,,,
31668943131687.0,Placer,Placer Union High,Confluence Continuation High,Foresthill,N,N,N,39.017483,-120.83441,Y,0.805,0.0232558139534883,0.0,0.0,0.0,0.1162790697674418,0.0232558139534883,0.3372093023255814,0.0465116279069767,0.0,0.0,0.0,0.0813953488372093,0.0,0.2558139534883721
31668943131851.0,Placer,Placer Union High,Colfax High,Colfax,N,Y,N,39.108820,-120.96374,Y,0.31,0.0051194539249146,0.0,0.0,0.0017064846416382,0.0426621160409556,0.0017064846416382,0.4351535836177474,0.0068259385665529,0.0,0.0,0.0051194539249146,0.0511945392491467,0.0,0.3959044368600682
31668943132453.0,Placer,Placer Union High,Del Oro High,Loomis,N,Y,N,38.831601,-121.18491,Y,0.131,0.0057273768613974,0.0028636884306987,0.0017182130584192,0.0028636884306987,0.061282932416953,0.0028636884306987,0.3963344788087056,0.0022909507445589,0.0051546391752577,0.0,0.0011454753722794,0.0555555555555555,0.0011454753722794,0.3751431844215349
31668943135704.0,Placer,Placer Union High,Placer High,Auburn,N,Y,N,38.895954,-121.07051,Y,0.286,0.0044150110375275,0.002943340691685,0.0,0.0022075055187637,0.0919793966151582,0.0051508462104488,0.3730684326710817,0.0058866813833701,0.0044150110375275,0.0,0.0080941869021339,0.0875643855776306,0.0044150110375275,0.3554083885209713
31669280116459.0,Placer,Roseville Joint Union High,Antelope High,Antelope,N,N,N,38.710728,-121.35597,Y,0.451,0.0021917808219178,0.0504109589041095,0.0076712328767123,0.010958904109589,0.101917808219178,0.04,0.2454794520547945,0.0027397260273972,0.0580821917808219,0.0060273972602739,0.0120547945205479,0.0964383561643835,0.0460273972602739,0.2273972602739726
31669280139840.0,Placer,Roseville Joint Union High,West Park High,Roseville,N,Y,N,38.752124,-121.28800,Y,0.144,,,,,,,,,,,,,,
31669283130119.0,Placer,Roseville Joint Union High,Independence High (Alternative),Roseville,N,Y,N,38.759025,-121.27400,Y,0.229,0.0054945054945054,0.0164835164835164,0.0054945054945054,0.0,0.0494505494505494,0.0164835164835164,0.3406593406593406,0.0054945054945054,0.0219780219780219,0.0054945054945054,0.0054945054945054,0.1373626373626373,0.0164835164835164,0.2967032967032967
31669283130176.0,Placer,Roseville Joint Union High,Woodcreek High,Roseville,N,N,N,38.761015,-121.33250,Y,0.171,0.0032080659945004,0.033455545371219,0.0009165902841429,0.0229147571035747,0.0774518790100824,0.0142071494042163,0.3267644362969752,0.0009165902841429,0.0247479376718606,0.0009165902841429,0.0151237396883593,0.0857011915673693,0.0137488542621448,0.3285976168652612
